v2	Id(M1)
9.400000000000007e-01	4.484184e-04
9.450000000000007e-01	4.538199e-04
9.500000000000007e-01	4.592346e-04
9.550000000000007e-01	4.646622e-04
9.600000000000007e-01	4.701026e-04
9.650000000000007e-01	4.755553e-04
9.700000000000008e-01	4.810203e-04
9.750000000000008e-01	4.864972e-04
9.800000000000008e-01	4.919859e-04
9.850000000000008e-01	4.974859e-04
9.900000000000008e-01	5.029972e-04
9.950000000000008e-01	5.085194e-04
1.000000000000001e+00	5.140523e-04
1.005000000000001e+00	5.195957e-04
1.010000000000000e+00	5.251495e-04
1.015000000000000e+00	5.307132e-04
1.020000000000000e+00	5.362866e-04
1.025000000000000e+00	5.418697e-04
1.030000000000000e+00	5.474621e-04
1.035000000000000e+00	5.530636e-04
1.040000000000000e+00	5.586740e-04
1.045000000000000e+00	5.642931e-04
1.050000000000000e+00	5.699206e-04
1.054999999999999e+00	5.755564e-04
1.059999999999999e+00	5.812001e-04
1.064999999999999e+00	5.868517e-04
1.069999999999999e+00	5.925110e-04
1.074999999999999e+00	5.981776e-04
1.079999999999999e+00	6.038514e-04
1.084999999999999e+00	6.095322e-04
1.089999999999999e+00	6.152198e-04
1.094999999999999e+00	6.209140e-04
1.099999999999999e+00	6.266147e-04
1.104999999999998e+00	6.323215e-04
1.109999999999998e+00	6.380343e-04
1.114999999999998e+00	6.437529e-04
1.119999999999998e+00	6.494772e-04
1.124999999999998e+00	6.552069e-04
1.129999999999998e+00	6.609418e-04
1.134999999999998e+00	6.666818e-04
1.139999999999998e+00	6.724267e-04
1.144999999999998e+00	6.781763e-04
1.149999999999997e+00	6.839304e-04
1.154999999999997e+00	6.896888e-04
1.159999999999997e+00	6.954515e-04
1.164999999999997e+00	7.012181e-04
1.169999999999997e+00	7.069885e-04
1.174999999999997e+00	7.127626e-04
1.179999999999997e+00	7.185401e-04
1.184999999999997e+00	7.243209e-04
1.189999999999997e+00	7.301049e-04
1.194999999999997e+00	7.358919e-04
1.200000000000000e+00	7.416816e-04
