v2	Id(M1)
Step Information: Vgs=300m  (Run: 1/4)
0.000000000000000e+000	7.678791e-011
1.000000000000000e-002	1.265101e-007
2.000000000000000e-002	2.327041e-007
3.000000000000000e-002	3.194501e-007
4.000000000000000e-002	3.879415e-007
5.000000000000000e-002	4.399187e-007
6.000000000000001e-002	4.777331e-007
7.000000000000001e-002	5.042024e-007
8.000000000000000e-002	5.222325e-007
9.000000000000000e-002	5.343852e-007
9.999999999999999e-002	5.426283e-007
1.100000000000000e-001	5.483283e-007
1.200000000000000e-001	5.523778e-007
1.300000000000000e-001	5.553434e-007
1.400000000000000e-001	5.575835e-007
1.500000000000000e-001	5.593268e-007
1.600000000000000e-001	5.607218e-007
1.700000000000000e-001	5.618669e-007
1.800000000000000e-001	5.628288e-007
1.900000000000000e-001	5.636537e-007
2.000000000000000e-001	5.643742e-007
2.100000000000001e-001	5.650139e-007
2.200000000000001e-001	5.655899e-007
2.300000000000001e-001	5.661153e-007
2.400000000000001e-001	5.665996e-007
2.500000000000001e-001	5.670503e-007
2.600000000000001e-001	5.674734e-007
2.700000000000001e-001	5.678733e-007
2.800000000000001e-001	5.682538e-007
2.900000000000001e-001	5.686176e-007
3.000000000000001e-001	5.689673e-007
3.100000000000001e-001	5.693047e-007
3.200000000000001e-001	5.696314e-007
3.300000000000001e-001	5.699486e-007
3.400000000000001e-001	5.702576e-007
3.500000000000001e-001	5.705592e-007
3.600000000000002e-001	5.708542e-007
3.700000000000002e-001	5.711433e-007
3.800000000000002e-001	5.714272e-007
3.900000000000002e-001	5.717062e-007
4.000000000000002e-001	5.719808e-007
4.100000000000002e-001	5.722513e-007
4.200000000000002e-001	5.725182e-007
4.300000000000002e-001	5.727816e-007
4.400000000000002e-001	5.730419e-007
4.500000000000002e-001	5.732991e-007
4.600000000000002e-001	5.735536e-007
4.700000000000003e-001	5.738054e-007
4.800000000000003e-001	5.740547e-007
4.900000000000003e-001	5.743016e-007
5.000000000000002e-001	5.745462e-007
5.100000000000002e-001	5.747887e-007
5.200000000000002e-001	5.750289e-007
5.300000000000003e-001	5.752671e-007
5.400000000000003e-001	5.755033e-007
5.500000000000003e-001	5.757375e-007
5.600000000000003e-001	5.759698e-007
5.700000000000003e-001	5.762000e-007
5.800000000000003e-001	5.764284e-007
5.900000000000003e-001	5.766548e-007
6.000000000000003e-001	5.768792e-007
6.100000000000003e-001	5.771018e-007
6.200000000000003e-001	5.773223e-007
6.300000000000003e-001	5.775408e-007
6.400000000000004e-001	5.777572e-007
6.500000000000004e-001	5.779716e-007
6.600000000000004e-001	5.781838e-007
6.700000000000004e-001	5.783937e-007
6.800000000000004e-001	5.786014e-007
6.900000000000004e-001	5.788066e-007
7.000000000000004e-001	5.790095e-007
7.100000000000004e-001	5.792097e-007
7.200000000000004e-001	5.794072e-007
7.300000000000004e-001	5.796019e-007
7.400000000000004e-001	5.797937e-007
7.500000000000004e-001	5.799824e-007
7.600000000000005e-001	5.801679e-007
7.700000000000005e-001	5.803499e-007
7.800000000000005e-001	5.805285e-007
7.900000000000005e-001	5.807032e-007
8.000000000000005e-001	5.808740e-007
8.100000000000005e-001	5.810406e-007
8.200000000000005e-001	5.812029e-007
8.300000000000005e-001	5.813604e-007
8.400000000000005e-001	5.815130e-007
8.500000000000005e-001	5.816605e-007
8.600000000000005e-001	5.818023e-007
8.700000000000006e-001	5.819384e-007
8.800000000000006e-001	5.820683e-007
8.900000000000006e-001	5.821916e-007
9.000000000000006e-001	5.823080e-007
9.100000000000006e-001	5.824171e-007
9.200000000000006e-001	5.825183e-007
9.300000000000006e-001	5.826114e-007
9.400000000000006e-001	5.826956e-007
9.500000000000006e-001	5.827706e-007
9.600000000000006e-001	5.828358e-007
9.700000000000006e-001	5.828904e-007
9.800000000000007e-001	5.829340e-007
9.900000000000007e-001	5.829659e-007
1.000000000000001e+000	5.829853e-007
1.010000000000001e+000	5.829915e-007
1.020000000000001e+000	5.829837e-007
1.030000000000001e+000	5.829610e-007
1.040000000000001e+000	5.829225e-007
1.050000000000001e+000	5.828674e-007
1.060000000000001e+000	5.827944e-007
1.070000000000001e+000	5.827027e-007
1.080000000000001e+000	5.825910e-007
1.090000000000001e+000	5.824582e-007
1.100000000000001e+000	5.823030e-007
1.110000000000001e+000	5.821240e-007
1.120000000000001e+000	5.819197e-007
1.130000000000001e+000	5.816888e-007
1.140000000000001e+000	5.814295e-007
1.150000000000001e+000	5.811402e-007
1.160000000000001e+000	5.808191e-007
1.170000000000001e+000	5.804644e-007
1.180000000000001e+000	5.800738e-007
1.190000000000001e+000	5.796454e-007
1.200000000000000e+000	5.791769e-007
Step Information: Vgs=600m  (Run: 2/4)
0.000000000000000e+000	-3.807696e-010
1.000000000000000e-002	1.187616e-006
2.000000000000000e-002	2.331047e-006
3.000000000000000e-002	3.430028e-006
4.000000000000000e-002	4.484682e-006
5.000000000000000e-002	5.495136e-006
6.000000000000001e-002	6.461524e-006
7.000000000000001e-002	7.383987e-006
8.000000000000000e-002	8.262673e-006
9.000000000000000e-002	9.097741e-006
9.999999999999999e-002	9.889363e-006
1.100000000000000e-001	1.063773e-005
1.200000000000000e-001	1.134305e-005
1.300000000000000e-001	1.200556e-005
1.400000000000000e-001	1.262555e-005
1.500000000000000e-001	1.320333e-005
1.600000000000000e-001	1.373929e-005
1.700000000000000e-001	1.423389e-005
1.800000000000000e-001	1.468771e-005
1.900000000000000e-001	1.510144e-005
2.000000000000000e-001	1.547594e-005
2.100000000000001e-001	1.581229e-005
2.200000000000001e-001	1.611180e-005
2.300000000000001e-001	1.637607e-005
2.400000000000001e-001	1.660705e-005
2.500000000000001e-001	1.680698e-005
2.600000000000001e-001	1.697843e-005
2.700000000000001e-001	1.712421e-005
2.800000000000001e-001	1.724729e-005
2.900000000000001e-001	1.735065e-005
3.000000000000001e-001	1.743718e-005
3.100000000000001e-001	1.750960e-005
3.200000000000001e-001	1.757029e-005
3.300000000000001e-001	1.762136e-005
3.400000000000001e-001	1.766457e-005
3.500000000000001e-001	1.770138e-005
3.600000000000002e-001	1.773300e-005
3.700000000000002e-001	1.776039e-005
3.800000000000002e-001	1.778432e-005
3.900000000000002e-001	1.780542e-005
4.000000000000002e-001	1.782418e-005
4.100000000000002e-001	1.784100e-005
4.200000000000002e-001	1.785621e-005
4.300000000000002e-001	1.787007e-005
4.400000000000002e-001	1.788278e-005
4.500000000000002e-001	1.789452e-005
4.600000000000002e-001	1.790542e-005
4.700000000000003e-001	1.791561e-005
4.800000000000003e-001	1.792519e-005
4.900000000000003e-001	1.793422e-005
5.000000000000002e-001	1.794278e-005
5.100000000000002e-001	1.795093e-005
5.200000000000002e-001	1.795872e-005
5.300000000000003e-001	1.796618e-005
5.400000000000003e-001	1.797335e-005
5.500000000000003e-001	1.798026e-005
5.600000000000003e-001	1.798693e-005
5.700000000000003e-001	1.799340e-005
5.800000000000003e-001	1.799968e-005
5.900000000000003e-001	1.800578e-005
6.000000000000003e-001	1.801173e-005
6.100000000000003e-001	1.801752e-005
6.200000000000003e-001	1.802319e-005
6.300000000000003e-001	1.802874e-005
6.400000000000004e-001	1.803417e-005
6.500000000000004e-001	1.803950e-005
6.600000000000004e-001	1.804473e-005
6.700000000000004e-001	1.804987e-005
6.800000000000004e-001	1.805492e-005
6.900000000000004e-001	1.805990e-005
7.000000000000004e-001	1.806480e-005
7.100000000000004e-001	1.806963e-005
7.200000000000004e-001	1.807440e-005
7.300000000000004e-001	1.807910e-005
7.400000000000004e-001	1.808374e-005
7.500000000000004e-001	1.808833e-005
7.600000000000005e-001	1.809287e-005
7.700000000000005e-001	1.809736e-005
7.800000000000005e-001	1.810179e-005
7.900000000000005e-001	1.810619e-005
8.000000000000005e-001	1.811054e-005
8.100000000000005e-001	1.811484e-005
8.200000000000005e-001	1.811911e-005
8.300000000000005e-001	1.812334e-005
8.400000000000005e-001	1.812753e-005
8.500000000000005e-001	1.813169e-005
8.600000000000005e-001	1.813581e-005
8.700000000000006e-001	1.813990e-005
8.800000000000006e-001	1.814396e-005
8.900000000000006e-001	1.814799e-005
9.000000000000006e-001	1.815198e-005
9.100000000000006e-001	1.815595e-005
9.200000000000006e-001	1.815989e-005
9.300000000000006e-001	1.816380e-005
9.400000000000006e-001	1.816768e-005
9.500000000000006e-001	1.817154e-005
9.600000000000006e-001	1.817537e-005
9.700000000000006e-001	1.817918e-005
9.800000000000007e-001	1.818296e-005
9.900000000000007e-001	1.818672e-005
1.000000000000001e+000	1.819045e-005
1.010000000000001e+000	1.819416e-005
1.020000000000001e+000	1.819785e-005
1.030000000000001e+000	1.820152e-005
1.040000000000001e+000	1.820516e-005
1.050000000000001e+000	1.820878e-005
1.060000000000001e+000	1.821238e-005
1.070000000000001e+000	1.821596e-005
1.080000000000001e+000	1.821952e-005
1.090000000000001e+000	1.822305e-005
1.100000000000001e+000	1.822657e-005
1.110000000000001e+000	1.823006e-005
1.120000000000001e+000	1.823353e-005
1.130000000000001e+000	1.823698e-005
1.140000000000001e+000	1.824042e-005
1.150000000000001e+000	1.824383e-005
1.160000000000001e+000	1.824721e-005
1.170000000000001e+000	1.825058e-005
1.180000000000001e+000	1.825393e-005
1.190000000000001e+000	1.825725e-005
1.200000000000000e+000	1.826056e-005
Step Information: Vgs=900m  (Run: 3/4)
0.000000000000000e+000	-6.637647e-009
1.000000000000000e-002	2.100138e-006
2.000000000000000e-002	4.164233e-006
3.000000000000000e-002	6.185660e-006
4.000000000000000e-002	8.164479e-006
5.000000000000000e-002	1.010076e-005
6.000000000000001e-002	1.199459e-005
7.000000000000001e-002	1.384603e-005
8.000000000000000e-002	1.565517e-005
9.000000000000000e-002	1.742207e-005
9.999999999999999e-002	1.914683e-005
1.100000000000000e-001	2.082950e-005
1.200000000000000e-001	2.247017e-005
1.300000000000000e-001	2.406892e-005
1.400000000000000e-001	2.562583e-005
1.500000000000000e-001	2.714096e-005
1.600000000000000e-001	2.861441e-005
1.700000000000000e-001	3.004625e-005
1.800000000000000e-001	3.143656e-005
1.900000000000000e-001	3.278543e-005
2.000000000000000e-001	3.409294e-005
2.100000000000001e-001	3.535918e-005
2.200000000000001e-001	3.658423e-005
2.300000000000001e-001	3.776819e-005
2.400000000000001e-001	3.891115e-005
2.500000000000001e-001	4.001321e-005
2.600000000000001e-001	4.107448e-005
2.700000000000001e-001	4.209507e-005
2.800000000000001e-001	4.307510e-005
2.900000000000001e-001	4.401469e-005
3.000000000000001e-001	4.491400e-005
3.100000000000001e-001	4.577316e-005
3.200000000000001e-001	4.659237e-005
3.300000000000001e-001	4.737180e-005
3.400000000000001e-001	4.811168e-005
3.500000000000001e-001	4.881228e-005
3.600000000000002e-001	4.947387e-005
3.700000000000002e-001	5.009681e-005
3.800000000000002e-001	5.068149e-005
3.900000000000002e-001	5.122840e-005
4.000000000000002e-001	5.173810e-005
4.100000000000002e-001	5.221126e-005
4.200000000000002e-001	5.264866e-005
4.300000000000002e-001	5.305123e-005
4.400000000000002e-001	5.342005e-005
4.500000000000002e-001	5.375636e-005
4.600000000000002e-001	5.406160e-005
4.700000000000003e-001	5.433735e-005
4.800000000000003e-001	5.458538e-005
4.900000000000003e-001	5.480758e-005
5.000000000000002e-001	5.500598e-005
5.100000000000002e-001	5.518263e-005
5.200000000000002e-001	5.533962e-005
5.300000000000003e-001	5.547900e-005
5.400000000000003e-001	5.560274e-005
5.500000000000003e-001	5.571268e-005
5.600000000000003e-001	5.581054e-005
5.700000000000003e-001	5.589787e-005
5.800000000000003e-001	5.597604e-005
5.900000000000003e-001	5.604628e-005
6.000000000000003e-001	5.610965e-005
6.100000000000003e-001	5.616707e-005
6.200000000000003e-001	5.621936e-005
6.300000000000003e-001	5.626718e-005
6.400000000000004e-001	5.631112e-005
6.500000000000004e-001	5.635169e-005
6.600000000000004e-001	5.638931e-005
6.700000000000004e-001	5.642435e-005
6.800000000000004e-001	5.645712e-005
6.900000000000004e-001	5.648789e-005
7.000000000000004e-001	5.651690e-005
7.100000000000004e-001	5.654433e-005
7.200000000000004e-001	5.657037e-005
7.300000000000004e-001	5.659516e-005
7.400000000000004e-001	5.661882e-005
7.500000000000004e-001	5.664149e-005
7.600000000000005e-001	5.666324e-005
7.700000000000005e-001	5.668416e-005
7.800000000000005e-001	5.670434e-005
7.900000000000005e-001	5.672384e-005
8.000000000000005e-001	5.674272e-005
8.100000000000005e-001	5.676102e-005
8.200000000000005e-001	5.677880e-005
8.300000000000005e-001	5.679610e-005
8.400000000000005e-001	5.681296e-005
8.500000000000005e-001	5.682940e-005
8.600000000000005e-001	5.684546e-005
8.700000000000006e-001	5.686117e-005
8.800000000000006e-001	5.687654e-005
8.900000000000006e-001	5.689161e-005
9.000000000000006e-001	5.690638e-005
9.100000000000006e-001	5.692089e-005
9.200000000000006e-001	5.693513e-005
9.300000000000006e-001	5.694914e-005
9.400000000000006e-001	5.696292e-005
9.500000000000006e-001	5.697649e-005
9.600000000000006e-001	5.698985e-005
9.700000000000006e-001	5.700302e-005
9.800000000000007e-001	5.701601e-005
9.900000000000007e-001	5.702883e-005
1.000000000000001e+000	5.704148e-005
1.010000000000001e+000	5.705397e-005
1.020000000000001e+000	5.706631e-005
1.030000000000001e+000	5.707852e-005
1.040000000000001e+000	5.709058e-005
1.050000000000001e+000	5.710250e-005
1.060000000000001e+000	5.711431e-005
1.070000000000001e+000	5.712599e-005
1.080000000000001e+000	5.713755e-005
1.090000000000001e+000	5.714901e-005
1.100000000000001e+000	5.716035e-005
1.110000000000001e+000	5.717158e-005
1.120000000000001e+000	5.718272e-005
1.130000000000001e+000	5.719376e-005
1.140000000000001e+000	5.720470e-005
1.150000000000001e+000	5.721555e-005
1.160000000000001e+000	5.722631e-005
1.170000000000001e+000	5.723698e-005
1.180000000000001e+000	5.724757e-005
1.190000000000001e+000	5.725808e-005
1.200000000000000e+000	5.726850e-005
Step Information: Vgs=1.2  (Run: 4/4)
0.000000000000000e+000	-4.553342e-008
1.000000000000000e-002	2.670932e-006
2.000000000000000e-002	5.349832e-006
3.000000000000000e-002	7.990806e-006
4.000000000000000e-002	1.059379e-005
5.000000000000000e-002	1.315882e-005
6.000000000000001e-002	1.568595e-005
7.000000000000001e-002	1.817523e-005
8.000000000000000e-002	2.062670e-005
9.000000000000000e-002	2.304041e-005
9.999999999999999e-002	2.541642e-005
1.100000000000000e-001	2.775476e-005
1.200000000000000e-001	3.005548e-005
1.300000000000000e-001	3.231864e-005
1.400000000000000e-001	3.454428e-005
1.500000000000000e-001	3.673245e-005
1.600000000000000e-001	3.888319e-005
1.700000000000000e-001	4.099655e-005
1.800000000000000e-001	4.307259e-005
1.900000000000000e-001	4.511134e-005
2.000000000000000e-001	4.711287e-005
2.100000000000001e-001	4.907721e-005
2.200000000000001e-001	5.100442e-005
2.300000000000001e-001	5.289455e-005
2.400000000000001e-001	5.474763e-005
2.500000000000001e-001	5.656374e-005
2.600000000000001e-001	5.834291e-005
2.700000000000001e-001	6.008519e-005
2.800000000000001e-001	6.179063e-005
2.900000000000001e-001	6.345929e-005
3.000000000000001e-001	6.509123e-005
3.100000000000001e-001	6.668647e-005
3.200000000000001e-001	6.824509e-005
3.300000000000001e-001	6.976713e-005
3.400000000000001e-001	7.125265e-005
3.500000000000001e-001	7.270169e-005
3.600000000000002e-001	7.411432e-005
3.700000000000002e-001	7.549058e-005
3.800000000000002e-001	7.683053e-005
3.900000000000002e-001	7.813425e-005
4.000000000000002e-001	7.940176e-005
4.100000000000002e-001	8.063316e-005
